"Post_ID","Post_Author_Name","Post_Author_Profile","Post_Author_JobTitle","Post_Content","Post_Reactions","Sentiment","Sentiment_Score","Date_Collected"
"7339693013289340929","𝗩𝗶𝗽𝗶𝗻","https://www.linkedin.com/in/ltvipinarora?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADHSiZkBKwPWgXNykcg4RixIVJwWAiZbUjU","2M+ POST IMPRESSIONS ‍Msc. Medical Biochemistry‍ ‍ Medical Lab Scientist / Biochemist ‍ MSAI | ACBM | AIRSA | ICMLS | IRCS","When tragedy strikes, India unites. As the heartbreaking news of the Air India flight crash shook the nation, Ahmedabad rose with humanity. Within just a few hours, over 750 units of blood were donated. Not for reward. Not for fame. Just pure compassion. This is what real unity looks like. This is what being human means. To everyone who stood in queues, gave their time, and gave their blood — You didn’t just donate blood. You gave hope.. ""Share this if you believe kindness still exists."" # AirIndiaCrash # AhmedabadHeroes # BloodDonationDrive # StandTogether # IndiaUnites # HumanityFirst # RealHeroes # UnitedForHumanity # HopeInCrisis # ProudMoment # BloodDonorsSaveLives # CompassionInAction # IndianSpirit # WeRiseTogether # LinkedInIndia # PositiveIndia # PeoplePower # CrisisResponse # EmotionalPost # SolidarityAndSupport # IndianCommunity # KindnessMatters # TogetherWeCan # HumanityWins # TrendingLinkedIn # ViralIndia # RespectToDonors # IndiaTogether # HelpInCrisis # SupportMatters # RealIndia # AirIndiaCrash # AhmedabadRises # BloodDonationHeroes # HumanityWins # TogetherWeStand # SolidarityInCrisis # SupportInTragedy # IndiaUnited # HopeInDarkTimes # RealLifeHeroes # RespectForDonors # ProudToBeIndian # EmergencyResponse # CompassionUnitesUs # PeopleForPeople # KindnessIsPowerful # NationWithHeart # EmotionalStory # HelpingHands # CommunitySupport # RealIn","16","positive","0.163","2025-07-17 06:11:43"
"7336635083795087360","Arshiya","https://www.linkedin.com/in/arshiya-grover-5981662b1?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAErzrcQBjz1wxLM_hLrJS86cPyUId3_b7jk","Marketing Intern- LG Electronics | PGDM- BIMTECH’26 | Executive Member of E-Cell and Media","𝐈𝐟 𝐲𝐨𝐮𝐫 𝐛𝐫𝐚𝐧𝐝 𝐰𝐚𝐬 𝐦𝐮𝐭𝐞…𝐜𝐨𝐮𝐥𝐝 𝐩𝐞𝐨𝐩𝐥𝐞 𝐬𝐭𝐢𝐥𝐥 𝐫𝐞𝐜𝐨𝐠𝐧𝐢𝐳𝐞 𝐢𝐭? During my internship at LG Electronics , I got a chance to contribute to an upcoming campaign that completely changed how I think about branding. That’s when I came across a game changing concept- 𝐒𝐨𝐧𝐢𝐜 𝐁𝐫𝐚𝐧𝐝𝐢𝐧𝐠. Not how a brand looks, but how it sounds., and how that sound makes you feel. I mean think about it- Netflix’s 𝙩𝙪-𝙙𝙪𝙢, iPhone’s 𝙧𝙞𝙣𝙜𝙩𝙤𝙣𝙚, car’s 𝙪𝙣𝙡𝙤𝙘𝙠 𝙗𝙚𝙚𝙥! You don’t need to see the brand. You hear it and you just know! That’s when I realized: Visuals matter, yes. But sound? That’s where the real memory lives. So now, I’m rethinking everything. Not just “does this look good?” but, Would this vibe as a sound? Could this be recognized with eyes closed? Will this live rent-free in someone’s mind? Because if your brand can echo without saying a word- that’s when it gets powerful. Tell me, What’s one sound that instantly reminds you of a brand? # SonicBranding # InternshipDiaries # LifeisGood # LG # LGIndia","153","positive","0.158","2025-07-17 06:11:43"
"7223696375471853568","LG","https://www.linkedin.com/company/lgindia/posts","174,407","Discover convenience & style with LG! Visit lg.com for exclusive membership perks: 5% discount, free delivery, no-cost EMI on select products & easy exchange up to ₹21,000. Upgrade your home effortlessly with LG India! Know more at: lg.com # LG # LGIndia # LifesGood","17","positive","0.481","2025-07-17 06:11:43"
"7330489696151560192","Aarohi","https://www.linkedin.com/in/aarohi-yadav-6b3353284?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEUbUScBesPFUwBZ9mg_mazpEpNh633ostQ","Brand partnership Ambe Consultancy Services Pvt","Urgent Selection – Immediate Departure Requirement for A/C Technicians For a TUV-Certified Company – Qatar Position: A/C Technician Category: Air Conditioning (HVAC) Location: Qatar Salary: Basic: QAR 1300/- to 1800/- Food Allowance: QAR 300/- (Salary Negotiable Based on Experience) Job Requirements Minimum 4-5 years of hands-on experience in: Air Cooled Chillers Packaged A/C Systems Fault Finding & Repairs Ability to: Work independently Handle control panels Read wiring diagrams Age Limit: Not more than 30 years Gulf experience preferred Apply Now! Send your updated CV to: jcoord2@ambecs.com WhatsApp: +91-8657910794 Aarohi Yadav Ambe Consultancy Services Pvt Ltd Milind Dandekar Uma Shankari S M MAGESHVAR - HR MANAGER #ACTechnicianJobs #QatarJobs #GulfJobs #HVACTechnician #ACJobsQatar #TechnicianJobs #QatarHiring #GulfRecruitment #JobSearch #QatarVacancy #jobhiring #jobsearch2024 #jobsearch2025 #jobsearching2025 #jobsearching #linkedin #linkedinjobs Qatar Hiring QATAR JOBS TODAY QATAR JOBS HERE Qatar Jobs Qatar Jobs Portal Qatar Jobs GulfTalent #OverseasJobs #JobOpening #HiringNow #JobAlert #WorkAbroad #CareerOpportunity #AirConditioning #AirCooledChillers # PackagedACSystems # ACFaultFinding # ACRepairs # ReadWiringDiagrams Voltas Limited - A TATA Enterprise BlueStar # GodrejGroup # LGIndiaOfficial Daikin Comfort @ Hitachi Energy Carrier HVAC Toshiba # VoltasLimited # BlueStarIndia # Godrej # Boyce # LGIndia # Daikin # HitachiIndia # CarrierIndia # MideaIndia # SamsungACIndia # ToshibaACIndia # Toshiba # Samsung # Midea # Carrier # Hitachi # LG # BlueStar # Voltas # fresheractechnicianjobs # fresheractechnician","36","neutral","-0.096","2025-07-17 06:11:55"
"7251794951531814912","Naimish","https://www.linkedin.com/in/naimishrajyaguru?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAUOe_oBHPtidFFj07JyqPYTdIGlMkHd7Z8","National Service Head at Symphony","▶‍⬛ Are you risk taker ?? ▶‍⬛Watch this Video and See the risk taking capabilities in nature. ▶In a serene pond, a small bird takes a daring plunge into the sweet water, aware of the lurking dangers beneath. With each splash, she remains vigilant, ready to escape the swift strike of a fish. Her bravery in seeking refreshment amidst threats showcases nature's inherent risk-taking spirit. This delicate balance between survival and necessity is a testament to the resilience found in the wild. ▶▶As for humans, risk-taking is a fascinating aspect of our nature. Whether it's pursuing a new career, traveling to unknown places, or even making personal decisions, the willingness to take risks can lead to growth and new opportunities. How much of a risk-taker are you? Do you often find yourself stepping out of your comfort zone? # NeverBefore # Symphony Limited. # olympic # paris # paris2024 # FieldServiceEast # timemanagement # mentalhealth # mentalhealthawareness # servicemanagement # fieldservicemanagement # lgelectronics # fieldserviceasia # whirlpool # CustomerService # customerexperience # customercare # operationsmanagement # customersupport # customercommunication #nps# # cxstrategy # symphony # operationalexcellence # mygovindia # mygov # namo # excellentcommunication # leadership # team # fieldproxy # fieldserviceasia # fieldsalesjobs # inventicon # Job # Openings # Leads , # Job # Connections # LGindia # Samasungindia # Linked # HR # Social # Media # Marketing # eMarketing # Association # Network # TheRecruiterNetwork","22","neutral","0.099","2025-07-17 06:11:55"
"7339208191529885698","Ragul","https://www.linkedin.com/in/ragulnishanth?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACjSuZ0BPOGKL0GPuFeci8t5FwBh4B5zJX4","Founder & CEO @ Mechlae Energy | Dropout engineer with a diehard tech-entrepreneur mindset | Saving Billion Dollars on LEV charging","6 mahine. 6 bade haadse. The first half of 2025 has been heavy on the heart of this nation. Ahmedabad plane crash — ek routine flight thi, kisi ne nahi socha tha ki yeh unka aakhri safar ban jaayega. Pahalgam terrorist attack — jahan shaanti honi chahiye thi, wahan se sirf goliyon ki awaaz aayi. Mahakumbh accident — lakhs came with faith, but many returned in silence. RCB stampede — cricket ka junoon tha, lekin system fail ho gaya. Delhi railway station tragedy — bheed thi, ek chhoti si galti aur zindagi chali gayi. Yeh sirf news nahi hai. These were people someone’s child, someone’s parent, someone’s world. Prevention is better than cure. Kab tak hum sirf “RIP” likhte rahenge? Maybe it’s time to pause and ask How many more before we start valuing life over noise? Silence holds your name today. # India2025 # PublicSafety # PreventionIsBetterThanCure # NationalTragedies # AhmedabadCrash # PahalgamAttack # MahakumbhAccident # RCBStampede # DelhiStampede # LivesMatter # SystemFailure # ValueLife # WakeUpCall","22","positive","0.173","2025-07-17 06:11:55"
"7339212034468716544","Shweta","https://www.linkedin.com/in/shwetaswarnkar?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAEmBlcBMRo_4s4AZn4bRXisbPOBYvlL4PU","Turning Career Breaks into Success Stories | HR Consultant for Startups | IIM-Lucknow Topper | Certified POSH & Corporate Trainer | On a Mission to Help Women Achieve Career","It could’ve been any of us… Air India Flight AI171 took off from Ahmedabad heading to London. 241 lives lost. They were doctors, students, and professionals. People who had plans for tomorrow. People who never got to send that one last message. That one moment changed everything. And it could have been any of us. We think we have time. To fix that broken friendship. To say ""I love you."" To chase what we’ve been putting off. But sometimes, life doesn’t give us a warning. So today, don’t scroll past this without asking yourself: Have you told the people you love… that you love them? Have you picked up the phone, just to say “I’m thinking of you”? Are you holding on to something that’s not worth the weight? If you're still waiting to: → Express what’s in your heart → Say “I’m sorry” or “I forgive you” → Take a break because you're burnt out → Make that long-delayed visit → Start the project that’s personal, not just professional Please… Don't wait for the perfect moment. This is the perfect moment — because it exists. And you're in it. We don't control how long we have. But we do control how present we are with the people and purpose that matter. So love louder. Forgive faster. Speak honestly. Take that leap — not because it's easy, but because it's meaningful. What’s one thing you’ve been holding back that you will do today? Comment below. Maybe your step will inspire someone else to take theirs. Shweta Swarnkar # AirIndiaCrash # LifeIsNow # LiveWithIntention # RealTalkWithShweta # BePresent # EmotionalIntelligence # ForgivenessMatters # SpeakYourHeart # NoPerfectMoment # StartToday # HumanFirst # MomentsThatMatter # LoveWithoutDelay","32","positive","0.21","2025-07-17 06:12:05"
"7303694109460832257","LG","https://www.linkedin.com/company/lgindia/posts","174,407","At LG Electronics India, we celebrate individuals who redefine success every day. Balancing ambitions, passions, and responsibilities, they make an impact across every field. We asked our colleagues what Life’s Good truly means to them, and Nidhi, a Supply Chain Management Professional, shared ""Life’s good when, after a fulfilling day at work, I return home to my kids. My work motivates me and helps me achieve many milestones, but it never replaces the quality time with my children."" She proudly shares that success isn’t about choosing between work and home—it’s about embracing both. Celebrate the spirit of every individual, supporting their choices, ambitions, and the moments that make Life’s Good for them. # BreakTheLabel # WomenAtLGIndia # LifesGood # LifeAtLGIndia # DiversityAndInclusion # AccelerateAction # LGIndia","333","positive","0.435","2025-07-17 06:12:05"
"7258714767815548929","Naimish","https://www.linkedin.com/in/naimishrajyaguru?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAUOe_oBHPtidFFj07JyqPYTdIGlMkHd7Z8","National Service Head at Symphony","Impact of panama Canal in World's logistics # NeverBefore # Symphony Limited. # olympic # paris # paris2024 # FieldServiceEast # timemanagement # mentalhealth # mentalhealthawareness # servicemanagement # fieldservicemanagement # lgelectronics # fieldserviceasia # whirlpool # CustomerService # customerexperience # customercare # operationsmanagement # customersupport # customercommunication #nps# # cxstrategy # symphony # operationalexcellence # mygovindia # mygov # namo # excellentcommunication # leadership # team # fieldproxy # fieldserviceasia # fieldsalesjobs # inventicon # Job # Openings # Leads , # Job # Connections # LGindia # Samasungindia # Linked # HR # Social # Media # Marketing # eMarketing # Association # Network # TheRecruiterNetwork","14","neutral","-0.019","2025-07-17 06:12:05"
"7339557860491653120","Megha","https://www.linkedin.com/in/megha-kriti09?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADMNOsUB_VePpQksi67793Wlio99DlXrgpw","PGDM - IBA'27 | Former Editing Manager at HHFC Trust | Former Management Trainee at Vivo | BBA | BIT Mesra Class of 2023 | Photography & Editing","𝐀𝐧𝐨𝐭𝐡𝐞𝐫 𝐭𝐫𝐚𝐠𝐞𝐝𝐲. 𝐀𝐧𝐨𝐭𝐡𝐞𝐫 𝐡𝐞𝐚𝐝𝐥𝐢𝐧𝐞. 𝐀𝐧𝐝 𝐨𝐧𝐜𝐞 𝐚𝐠𝐚𝐢𝐧 - 𝐚 𝐫𝐞𝐦𝐢𝐧𝐝𝐞𝐫 𝐰𝐞 𝐬𝐡𝐨𝐮𝐥𝐝𝐧'𝐭 𝐢𝐠𝐧𝐨𝐫𝐞. 𝐅𝐫𝐨𝐦 the Air India Ahmedabad crash To the Maha Kumbh Mela stampede and the Delhi station crowd crush 𝐅𝐫𝐨𝐦 the RCB fan stampede to the Jalgaon train accident,& the Mumbra fall 𝐀𝐧𝐝 the heartbreaking Pahalgam terror attack... One after the other, these incidents shake us. 𝐋𝐢𝐯𝐞𝐬 𝐥𝐨𝐬𝐭. 𝐅𝐚𝐦𝐢𝐥𝐢𝐞𝐬 𝐛𝐫𝐨𝐤𝐞𝐧. 𝐅𝐮𝐭𝐮𝐫𝐞𝐬 𝐡𝐚𝐥𝐭𝐞𝐝— 𝐢𝐧 𝐚 𝐦𝐚𝐭𝐭𝐞𝐫 𝐨𝐟 𝐬𝐞𝐜𝐨𝐧𝐝𝐬. We scroll past the news. Maybe share a post. Maybe even say a prayer. But then… back to the grind. Meetings. Deadlines. Hustle. But here’s the truth: 𝐋𝐢𝐟𝐞 𝐰𝐨𝐧'𝐭 𝐰𝐚𝐢𝐭 . And it surely doesn’t warn. That call you keep delaying? 𝐌𝐚𝐤𝐞 𝐢𝐭. That time you promised your family? 𝐆𝐢𝐯𝐞 𝐢𝐭. That peace you seek? 𝐏𝐫𝐢𝐨𝐫𝐢𝐭𝐢𝐳𝐞 𝐢𝐭. Whether it’s a railway platform, a holy gathering, a concert, or a simple commute — uncertainty is now part of daily life. Let’s stop acting like we have forever. 𝐕𝐚𝐥𝐮𝐞 𝐭𝐢𝐦𝐞.𝐕𝐚𝐥𝐮𝐞 𝐩𝐞𝐨𝐩𝐥𝐞.𝐕𝐚𝐥𝐮𝐞 𝐩𝐞𝐚𝐜𝐞. Because no job, no fame, no goal is bigger than 𝐥𝐢𝐟𝐞 itself. # AirIndia # MahaKumbh # RCBStampede # PahalgamAttack # TrainCollapse # DelhiStampede # JalgaonTrainAccident # LifeLessons # MentalHealth # Gratitute # LinkedInReflections","19","neutral","0.016","2025-07-17 06:12:17"
"7339269284105265152","Priyanka","https://www.linkedin.com/in/priyanka-rajput-7aa05813a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACHSr3IBk0mSPMV8_EXwoPGJWLbxxtusAg4","Turning conversations into career moves | Helping professionals to land their dream jobs | Tech's Recruiter | Let's","Life isn’t guaranteed — but today is. In a world filled with unexpected tragedies — from accidents to attacks — making it home safely, seeing your loved ones, is not just routine, it's a miracle. Every safe return is a silent victory. So let’s: Be more aware. Be more present. Be kinder — to ourselves and others. Be thankful — for the moments we often take for granted. Stay safe. Stay grounded. # LifeLessons # Gratitude # Mindfulness # StaySafe # Awareness # MentalHealth # Thankful # Perspective Anil Kumar Bhuvi Agadi Pradnya Dodamani Smitha Madivalar Smeeta mandasoppi ranjith neo Robin s Pradnya Dodamani Jai R Aishwarya hanagandi Gouri Ballur Raghav Waichal Gritika Jena","54","positive","0.359","2025-07-17 06:12:17"
"7256642110563459072","Naimish","https://www.linkedin.com/in/naimishrajyaguru?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAUOe_oBHPtidFFj07JyqPYTdIGlMkHd7Z8","National Service Head at Symphony","List Of Fastest developing Cities.4Out of 10 are from india # NeverBefore # Symphony Limited. # olympic # paris # paris2024 # FieldServiceEast # timemanagement # mentalhealth # mentalhealthawareness # servicemanagement # fieldservicemanagement # lgelectronics # fieldserviceasia # whirlpool # CustomerService # customerexperience # customercare # operationsmanagement # customersupport # customercommunication #nps# # cxstrategy # symphony # operationalexcellence # mygovindia # mygov # namo # excellentcommunication # leadership # team # fieldproxy # fieldserviceasia # fieldsalesjobs # inventicon # Job # Openings # Leads , # Job # Connections # LGindia # Samasungindia # Linked # HR # Social # Media # Marketing # eMarketing # Association # Network # TheRecruiterNetwork","22","neutral","-0.019","2025-07-17 06:12:17"
"7225144510144487424","LG","https://www.linkedin.com/company/lgindia/posts","174,407","Transform your home with LG & celebrate the Independence Carnival! Enjoy up to 53% off and cashback up to 22.5%. Get an extra discount upto Rs.4500 with a special coupon code. Shop now and save big from August 2nd to 15th! Know more at: https://bit.ly/4d87pqf T&C apply - https://bit.ly/3WpnGA6 https://bit.ly/4d6X2TO # LG # LGIndia # LifesGood # LGFreedomCarnival # IndependenceDay # IndependenceDaySale","34","positive","0.21","2025-07-17 06:12:28"
"7339695872621912065","Prof Nimit","https://www.linkedin.com/in/prof-nimit-chowdhary-bb1a871?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAABWRfUBup6gSyVpSVfhxrVjDxQg_9h6NIg","Professor &","𝐌𝐢𝐥𝐞𝐬, 𝐌𝐢𝐧𝐝𝐬 & 𝐌𝐞𝐚𝐧𝐢𝐧𝐠!! Travel doesn’t just show you new places—it reveals new layers of you. From mindless motion to mindful meaning, every journey is a step from αgуααη to gуαη. Prof (Dr.) Sarah Hussain Monika Prakash Sunayana Kumar Dr.Priya Singh Abhisek Porya Jamia Millia Islamia Incredible India, Ministry of Tourism, India Gajendra Singh Shekhawat Arun Srivastava Dr Rajendra Suman Dr Pinaz Tiwari MOHAMMED ASHRAF B A Sweety Mishra Shreya Roychowdhury Trishla Tiwari Disha Shah Ghosh Asmita Mukherjee Gauri Sawant Indian Institute of Tourism and Travel Management (IITTM) # TravelWisely # FromIgnoranceToInsight # jamiamilliaislamia # IncredibleIndia # TravelDiaries # ResponsibleTravel # SustainableTourism # IndianHeritage # CultureTrip # BharatiyaGyan # IndianKnowledgeSystem # AncientWisdom # IndicWisdom # GyanMarg # TravelForWisdom # MindfulJourney # PhilosophyOfTravel # TravelAsTransformation # FromAgyaanToGyan","109","positive","0.243","2025-07-17 06:12:28"
"7339899129424150528","Just For","https://www.linkedin.com/company/just-for-hearts/posts","1,171","‍‍ 𝐃𝐢𝐥 𝐒𝐞 — 𝐅𝐨𝐫 𝐄𝐯𝐞𝐫𝐲 𝐏𝐚𝐩𝐚 / बाबा / अप्पा / बाबा / अब्बा‍‍ 𝑬𝒗𝒆𝒓 𝒏𝒐𝒕𝒊𝒄𝒆𝒅 𝒉𝒐𝒘 𝑰𝒏𝒅𝒊𝒂𝒏 𝒅𝒂𝒅𝒔 𝒔𝒉𝒐𝒘 𝒍𝒐𝒗𝒆? A 6 AM filter-coffee brewed in silence. The 10 PM “message me when you reach” WhatsApp ping. An umbrella thrust into your hand because “baarish kabhi bhi aa sakti hai, beta.” Their # language is quiet care, powered by one faithful engine—a # strongheart . Today, on # FathersDay , put life on airplane mode and gift him 60 seconds that truly count: 1⃣ 𝐏𝐨𝐨𝐜𝐡𝐞 𝐭𝐨𝐡 𝐬𝐚𝐡𝐢: Ask how he really feels beyond “bas theek hain.” 2⃣ 𝐘𝐚𝐚𝐝 𝐝𝐢𝐥𝐚𝐚 𝐝𝐨: Share that long-lost childhood story (he’ll polish his glasses just to hide the happy tears). 3⃣ 𝐂𝐡𝐚𝐥𝐨, 𝐧𝐢𝐤𝐚𝐥𝐭𝐞 𝐡𝐚𝐢𝐧: Take a post-dinner gully walk; 1 km now > 100 regrets later. 𝐆𝐨𝐭 𝟐𝟎 𝐬𝐞𝐜𝐨𝐧𝐝𝐬 𝐥𝐞𝐟𝐭? Make a pinky # promise : “Hum dono ek-dusre ka dil ka khayal rakhenge.” (𝐒𝐢𝐝𝐞-𝐧𝐨𝐭𝐞: For 15 years the team at Just For Hearts along with Dr Ravindra L. Kulkarni has quietly helped families keep that promise—through desi-friendly diet plans, # workplacewellness drives, and # heartscreenings that fit into even the busiest # Mumbailocal schedule). Let’s light up # LinkedIn the way dads light Diwali diyas—steady and bright. # Algorithms love engagement, but fathers love being # remembered . # HappyFather ’sDay to the men who taught us that 𝒑𝒚𝒂𝒂𝒓 𝒃𝒐𝒍𝒕𝒂 𝒏𝒂𝒉𝒊, 𝒌𝒂𝒓𝒕𝒂 𝒉𝒂𝒊. # FathersDayIndia # DilSeDad # IndianFathers # PapaKiTech # HeartHealth # SwasthBharat # HealthyHabits # JustForHearts # LinkedInParivaar # VocalForLocal","6","positive","0.317","2025-07-17 06:12:28"
"7256540440621953024","Naimish","https://www.linkedin.com/in/naimishrajyaguru?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAUOe_oBHPtidFFj07JyqPYTdIGlMkHd7Z8","National Service Head at Symphony","Tallest Building one every continent. ▶How many you have visited?▶▶ # NeverBefore # Symphony Limited. # olympic # paris # paris2024 # FieldServiceEast # timemanagement # mentalhealth # mentalhealthawareness # servicemanagement # fieldservicemanagement # lgelectronics # fieldserviceasia # whirlpool # CustomerService # customerexperience # customercare # operationsmanagement # customersupport # customercommunication #nps# # cxstrategy # symphony # operationalexcellence # mygovindia # mygov # namo # excellentcommunication # leadership # team # fieldproxy # fieldserviceasia # fieldsalesjobs # inventicon # Job # Openings # Leads , # Job # Connections # LGindia # Samasungindia # Linked # HR # Social # Media # Marketing # eMarketing # Association # Network # TheRecruiterNetwork","14","positive","0.154","2025-07-17 06:12:40"
"7339605407188852736","Charlotte","https://www.linkedin.com/in/charlottekan?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAZrRiUBOazp-cXZ8JSFFeu9sQWDEAZR2Ms","Passionate Communicator | Journalist | Moderator & Master of Ceremony Ambassador, Zayed Sustainability Prize | President, Humanity Diaspo Creator of Xennials Podcast | & I GO! Newsletter for Curated Global","I GO! | Edition 16: A Passage to India This week: Delhi. Lucknow. Chennai. Bangalore. (In 6 days!) “It never bored them to hear words, words; they breathed them with the cool night air.” — E.M. Forster Lately, I’ve been writing a lot about liminality-those dreamy, in-between spaces that invite calm introspection. India is not that kind of place. India demands full attention and presence. Surrender. This week, I crossed four cities in six days—with Saint-Gobain exploring how we can help make the world a better home (stay tuned!) But this was less a “trip” and more a passage in—not to—India. In Delhi, the air hums with heat and human energy - 30 million lives unfolding at once. In Lucknow, we stopped just long enough to marvel at the Bara Imambara, late afternoon sunlight dancing on centuries of symmetry. In Chennai, a brushstroke of the South, and in Bangalore, India's garden city, a glimpse of India’s next chapter - buzzing, modern, purposeful. Yes, it was a whirlwind. But what a ride. India is not a destination, it’s a stream of consciousness. A swirl of temples, rickshaws, honks, fragrant food, surprising turns, radiant smiles. Where beauty and deprivation coexist. Where innovation is thriving. Where paradox is the norm. Where spirituality and ancient history ooze out of every street. As Osho said: “India is not just geography or history. It is something more: a metaphor, poetry, something invisible but very tangible. It is vibrating with certain energy fields which no other country can claim.” From the West, it looks chaotic. But step in closer-and it works. Shockingly well. Flights on time. Meetings on point. Professionals prepared and engaged. A nation going about the quiet business of becoming Asia’s next superpower. “India? It’s like 10 countries rammed into one,” someone in Lucknow told me. Exactly. With 1.4+ billion people, nearly 15% of global GDP growth forecast in 2025, and a cultural depth few nations can match, India is not just rising-it is redefining scale. Not through perfection, but through movement. Resilience. Will. To cross it, even briefly, is not just a journey. It’s a passage into a different way of being. You don’t leave with conclusions. You leave with sensations. The feeling of being deeply alive. Until next time.... In awe, and always in (e)motion, Charlotte [Link in my bio and below] # IGONewsletter # India # ConsciousTravel # MakeTheWorldABetterHome # UrbanFuture","168","positive","0.113","2025-07-17 06:12:40"
"7302712213583056896","LG","https://www.linkedin.com/company/lgindia/posts","174,407","Something exciting is on the horizon! We’re setting the stage for an exciting new move. Can you guess what’s coming next? Stay tuned to find out soon! # LG # LGIndia # LifesGood # OurNextMove # Checkmate # ComingSoon","21","positive","0.203","2025-07-17 06:12:40"
"7339204099201994752","Peshwa","https://www.linkedin.com/in/peshwaacharya?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAEkFGkBMx-YJGNP8ipeQKdDbMSQBnRXQV8","Turnaround Specialist | P&L leader | Founder-Thinkasconsumer.com I X CMO Reliance Retail, X CMO Sterling Holidays, X P&G, X Reckitt , X Dabur | Digital & Consumer Tech Evangelist l Emerging Market Guru - India, Afica","50 Days across USA : 14 States (60% of US GDP) - Old Friends, New Ideas. One Grateful Heart. In the past 50 days, life took me across the East Coast, West Coast, Texas and heart of the USA - nearly 14 states, touching 60% of the country’s GDP. But the real richness wasn’t in the numbers - it was in the people. I had the immense joy of meeting : Lifelong friends & batchmates , alums from Indian Institute of Technology, Kharagpur - a powerhouse of talent shaping global tech & US tech , schoolmates from Don Bosco School, Park Circus, Kolkata , alums & batchmates from Indian Institute of Management, Calcutta fellow professionals & thinkers from the vibrant Indian diaspora , my family - nieces, nephews, friends - across professions : doctors, business leaders, technology stalwarts, policymakers . Across these meet ups , reunions , one truth stood out : No matter how many years pass or miles stretch - some bonds transcend both. We laughed like old times. We debated & argued on policy, tech, education, economics , healthcare, business , family et al . Ideas flowed freely, without borders . Many of these exchanges will spark future collaborations between the 2 nations possibly : India & the US - I care about deeply. As a Global Business Leader, and an ever-curious intrepid traveler, I am returning from this journey enriched. Relationships rekindled. New perspectives gained. Future ideas seeded. To everyone who made time for me & Sumita ( https://lnkd.in/dF6HmwEu ) - thank you. Your warmth and intellect made this a trip of both the heart and the mind. Here’s to many more such bridges - across nations, across generations. # IITKGP # IIMCalcutta # IndianDiaspora # GlobalLeadership # IndiaUSRelations # TechPolicy # CrossCulturalLeadership # Gratitude # LifeOnTheMove # Networking # friendsforever # family Dusty Majumdar, PhD Roma Batra, PhD, MBA Chitravanu Neogy Bibek Das Mohit Pawan Chopra Swarnali Acharyya Subrata Kolay Arjun Sen Partha Chatterjee Prabal Acharyya Diya A. Nilanjan Mukherjee Sundeep Vani Sam Sengupta Sanjiva Singh Arindam Chatterjee Arindam Ghosh Rama Manne Joshua Solomon Suchismit Ghosh Rajib Chakravorty Jag Padala Shantanu Sarkar Avi Gupta Rajesh K Gupta IRS Kusal Swarnakar Sudhrity Mondal Upamanyu Acharya Upasana Acharya","159","positive","0.184","2025-07-17 06:13:00"
"7276109385418833921","Naimish","https://www.linkedin.com/in/naimishrajyaguru?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAUOe_oBHPtidFFj07JyqPYTdIGlMkHd7Z8","National Service Head at Symphony","⏩Which Phone you used? # NeverBefore # Symphony Limited. # olympic # paris # paris2024 # FieldServiceEast # timemanagement # mentalhealth # mentalhealthawareness # servicemanagement # fieldservicemanagement # lgelectronics # fieldserviceasia # whirlpool # CustomerService # customerexperience # customercare # operationsmanagement # customersupport # customercommunication #nps# # cxstrategy # symphony # operationalexcellence # mygovindia # mygov # namo # excellentcommunication # leadership # team # fieldproxy # fieldserviceasia # fieldsalesjobs # inventicon # Job # Openings # Leads , # Job # Connections # LGindia # Samasungindia # Linked # HR # Social # Media # Marketing # eMarketing # Association # Network # TheRecruiterNetwork","47","neutral","-0.019","2025-07-17 06:13:00"
